Lista de precios,,
ARTICULO,DESCRIPCION,PRECIO 1
D-1404-LM,"Dado largo de 4 mm, 6 puntas, cuadro 1/4"", Truper",43.103449516149
D-1405-LM,"Dado largo de 5 mm, 6 puntas, cuadro 1/4"", Truper",43.103449516149
D-14055-LM,"Dado largo de 5.5 mm, 6 puntas, cuadro 1/4"", Truper",43.103449516149
D-1210-EL,"Dado largo de 5/16"" 12 puntas, cuadro 1/2"", Truper",86.206899032298
D-3810-HL,"Dado largo de 5/16"", 6 puntas, cuadro 3/8"", Truper",51.7241394193788
D-1214-EL,"Dado largo de 7/16"" 12 puntas, cuadro 1/2"", truper",86.206899032298
5310M,"Dado lgo 1/2"" 12pt 10mm",107.758623790373
5311M,"Dado lgo 1/2"" 12pt 11mm",107.758623790373
5312M,"Dado lgo 1/2"" 12pt 12mm",112.068968741987
5313M,"Dado lgo 1/2"" 12pt 13mm",107.758623790373
5314M,"Dado lgo 1/2"" 12pt 14mm",107.758623790373
5330,"Dado lgo 1/2"" 12pt 15/16""",163.793108161366
5315M,"Dado lgo 1/2"" 12pt 15mm",107.758623790373
5316M,"Dado lgo 1/2"" 12pt 16mm",112.068968741987
5317M,"Dado lgo 1/2"" 12pt 17mm",116.379313693602
5318M,"Dado lgo 1/2"" 12pt 18mm",116.379313693602
5319M,"Dado lgo 1/2"" 12pt 19mm",133.620693500062
5320M,"Dado lgo 1/2"" 12pt 20mm",142.241383403292
5321M,"Dado lgo 1/2"" 12pt 21mm",150.862064685832
5324,"Dado lgo 1/2"" 12pt 3/4""",125.000003596832
5317HM,"Dado lgo 1/2"" 6pt 17mm Urrea",116.379313693602
4706L,"Dado lgo 1/4"" 6pt 3/16"" ",60.3448293226086
4712L,"Dado lgo 1/4"" 6pt 3/8""",64.6551742742235
4704LM,"Dado lgo 1/4"" 6pt 4mm",60.3448293226086
47055LM,"Dado lgo 1/4"" 6pt 5.5mm",60.3448293226086
4705LM,"Dado lgo 1/4"" 6pt 5mm",60.3448293226086
4707L,"Dado lgo 1/4"" 6pt 7/32""",60.3448293226086
5016,"Dado lgo 3/8"" 12pt 1/2""",70.6896572064844
5008,"Dado lgo 3/8"" 12pt 1/4""",64.6551742742235
5022,"Dado lgo 3/8"" 12pt 11/16""",90.5172439839129
5026,"Dado lgo 3/8"" 12pt 13/16""",103.448278838758
5017M,"Dado lgo 3/8"" 12pt 17mm",90.5172439839129
5018M,"Dado lgo 3/8"" 12pt 18mm",94.8275889355278
5019M,"Dado lgo 3/8"" 12pt 19mm",103.448278838758
5024,"Dado lgo 3/8"" 12pt 3/4""",99.1379338871427
5012,"Dado lgo 3/8"" 12pt 3/8""",64.6551742742235
5010,"Dado lgo 3/8"" 12pt 5/16"" ",64.6551742742235
5020,"Dado lgo 3/8"" 12pt 5/8""",80.1724161000372
5014,"Dado lgo 3/8"" 12pt 7/16""",64.6551742742235
5028,"Dado lgo 3/8"" 12pt 7/8""",107.758623790373
5018,"Dado lgo 3/8"" 12pt 9/16""",70.6896572064844
5009M,"Dado lgo 3/8"" 12pt 9mm",64.6551742742235
PUDE-9027I,"Dado magnético de impacto 3/8"" largo 2-1/2""",38.7931045645341
PUDE-9027,"Dado magnéticos, 3/8', Expert",30.1724146613043
PUDE-9031,"Dado magnéticos, 5/16' Expert",30.1724146613043
PUDE-9025,"Dado magnéticos,1/4' Expert",25.8620697096894
121091	,"Dado p/tarraja 3/4"" NPT	",762.931047815148
CV-D5,"Dado p/termofusoras 1 1/2""",351.724148051776
CV-D4,"Dado p/termofusoras 1 1/4""",268.96552498077
CV-D6,"Dado p/termofusoras 2""",462.068978813117
CV-D2,"Dado p/termofusoras CV-TER y CV-TER10 3/4""",186.206901909764
CV-D3,"Dado PP-R p/termofusora 1"" de 32 mm",228.44828243559
4991-6M,"Dado pta ribe 3/8"" 6mm",90.5172439839129
4991-8M,"Dado pta ribe 3/8"" 8mm",90.5172439839129
543920W,"Dado pta Torx 1/2"" T20",103.448278838758
543925W,"Dado pta Torx 1/2"" T25",103.448278838758
543930W,"Dado pta Torx 1/2"" T30",103.448278838758
543940W,"Dado pta Torx 1/2"" T40",107.758623790373
543945W,"Dado pta Torx 1/2"" T45",107.758623790373
543950W,"Dado pta Torx 1/2"" T50",116.379313693602
543955W,"Dado pta Torx 1/2"" T55",133.620693500062
D-543920-W,"Dado punta Torx, cuadro 1/2', T-20",77.5862091290682
D-543925-W,"Dado punta Torx, cuadro 1/2', T-25",77.5862091290682
D-543930-W,"Dado punta Torx, cuadro 1/2', T-30",77.5862091290682
D-543940-W,"Dado punta Torx, cuadro 1/2', T-40",77.5862091290682
D-543945-W,"Dado punta Torx, cuadro 1/2', T-45",77.5862091290682
D-543950-W,"Dado punta Torx, cuadro 1/2', T-50",77.5862091290682
D-543955-W,"Dado punta Torx, cuadro 1/2', T-55",77.5862091290682
5416SPL,Dado spline cuadro 1/2 x 1/2 #16,68.9655192258384
5422SPL,dado spline cuadro 1/2 x 11/16,71.5517261968074
5426SPL,dado spline cuadro 1/2 x 13/16,77.5862091290682
5430SPL,dado spline cuadro 1/2 x 15/16,88.793106003267
5424SPL,dado spline cuadro 1/2 x 3/4,74.1379331677763
5420SPL,dado spline cuadro 1/2 x 5/8,66.3793122548695
5428SPL,dado spline cuadro 1/2 x 7/8,84.482761051652
5418SPL,Dado spline cuadro 1/2 x 9/16 #18,68.9655192258384
5410TX,Dado torx hembra 1/2 E10,86.206899032298
5412TX,Dado torx hembra 1/2 E12,86.206899032298
5414TX,Dado torx hembra 1/2 E14,94.8275889355278
5416TX,Dado torx hembra 1/2 E16,99.1379338871427
5418TX,Dado torx hembra 1/2 E18,103.448278838758
5420TX,Dado torx hembra 1/2 E20,125.000003596832
5210TX,Dado torx hembra 3/8 E10,56.0344843709937
5211TX,Dado torx hembra 3/8 E11,56.0344843709937
5212TX,Dado torx hembra 3/8 E12,56.0344843709937
5214TX,Dado torx hembra 3/8 E14,60.3448293226086
5218TX,Dado torx hembra 3/8 E18,64.6551742742235
5204TX,Dado torx hembra 3/8 E4,51.7241394193788
5206TX,Dado torx hembra 3/8 E6,56.0344843709937
5207TX,Dado torx hembra 3/8 E7,56.0344843709937
5208TX,Dado torx hembra 3/8 E8,56.0344843709937
5205TX,Dado tox hembra 3/8 E5,51.7241394193788
5443-10M,Dados con punta ribe 1/2 m10,155.172418258136
5443-12M,Dados con punta ribe 1/2 m12,172.413798064596
5443-14M,Dados con punta ribe 1/2 m14,189.655186491746
5443-16M,Dados con punta ribe 1/2 m16,215.517247580745
5443-9M,Dados con punta ribe 1/2 m9,146.551728354907
D-1241-1/2,"Dados de punta hexagonal, cuadro 1/2' de 1/2'",94.8275889355278
D-1241-1/4 ,"Dados de punta hexagonal, cuadro 1/2' de 1/4'",77.5862091290682
D-1241-10M,"Dados de punta hexagonal, cuadro 1/2' de 10mm.",65.5172432645465
D-1241-12M,"Dados de punta hexagonal, cuadro 1/2' de 12mm.",99.1379338871427
D-1241-14M,"Dados de punta hexagonal, cuadro 1/2' de 14mm.",81.8965540806831
D-1241-17M,"Dados de punta hexagonal, cuadro 1/2' de 17mm.",110.344830761341
D-1241-3/8,"Dados de punta hexagonal, cuadro 1/2' de 3/8'",77.5862091290682
D-1241-5/16,"Dados de punta hexagonal, cuadro 1/2' de 5/16'",77.5862091290682
D-5441-5/8,"Dados de punta hexagonal, cuadro 1/2' de 5/8'",142.241383403292
D-1241-6M,"Dados de punta hexagonal, cuadro 1/2' de 6mm.",65.5172432645465
D-1241-7/16,"Dados de punta hexagonal, cuadro 1/2' de 7/16'",86.206899032298
D-1241-8M,"Dados de punta hexagonal, cuadro 1/2' de 8mm.",65.5172432645465
D-1241-9/16,"Dados de punta hexagonal, cuadro 1/2' de 9/16'",99.1379338871427
D-4990-1/4,"Dados de punta hexagonal, cuadro 3/8' de 1/4'",43.103449516149
D-4990-10M,"Dados de punta hexagonal, cuadro 3/8' de 10mm.",51.7241394193788
D-4990-3/16,"Dados de punta hexagonal, cuadro 3/8' de 3/16'",43.103449516149
D-4990-3/8,"Dados de punta hexagonal, cuadro 3/8' de 3/8'",51.7241394193788
D-4990-4M,"Dados de punta hexagonal, cuadro 3/8' de 4mm.",50.0000014387328
D-4990-5/16,"Dados de punta hexagonal, cuadro 3/8' de 5/16'",50.0000014387328
D-4990-5M,"Dados de punta hexagonal, cuadro 3/8' de 5mm.",50.0000014387328
D-4990-6M,"Dados de punta hexagonal, cuadro 3/8' de 6mm.",50.0000014387328
D-4990-7/32,"Dados de punta hexagonal, cuadro 3/8' de 7/32'",50.0000014387328
D-4990-7M,"Dados de punta hexagonal, cuadro 3/8' de 7mm.",50.0000014387328
D-4990-8M,"Dados de punta hexagonal, cuadro 3/8' de 8mm.",50.0000014387328
8112,"Dados juego de 8 pz, estándar",118.965517241379
8111,"Dados juego de 8 pz, milimétricos",118.965517241379
PUDE-9087,"Dados magnéticos, 7/16'",34.4827596129192
D-523915-W,"Dados punta Torx, cuadro 3/8', T-15",49.1379324484099
D-523920-W,"Dados punta Torx, cuadro 3/8', T-20",49.1379324484099
D-523925-W,"Dados punta Torx, cuadro 3/8', T-25",49.1379324484099
D-523927-W,"Dados punta Torx, cuadro 3/8', T-27",49.1379324484099
D-523930-W,"Dados punta Torx, cuadro 3/8', T-30",49.1379324484099
D-523940-W,"Dados punta Torx, cuadro 3/8', T-40",49.1379324484099
D-523945-W,"Dados punta Torx, cuadro 3/8', T-45",49.1379324484099
BF51T47,"Dados punta Torx, cuadro 3/8', T-47",49.1379324484099
D-523950-W,"Dados punta Torx, cuadro 3/8', T-50",49.1379324484099
D-523955-W,"Dados punta Torx, cuadro 3/8', T-55",49.1379324484099
D-523960-W,"Dados punta Torx, cuadro 3/8', T-60",51.7241394193788
93E04,dasarmador de caja torx hembra E4,110.344830761341
6524,Depa  Bote Para Basura 2 RudasTapa Y Asa 120 Lts     6524,239.655172413793
4825,"Depa  Ext Uso Rudo Sjt 2X144,6 M     4825",65.5172413793103
2311,Depa  Ext. Domestica 2X16 BlanCa Sin Fajilla     2311,15.5172413793103
5473,Depa  Lona Trukin 14X16 4.08X4.08M     5473,230.172413793103
5480,Depa  Paq2 Lonas Professional2X16/3.65 X 4.87 M Azul P 5480,324.137931034483
F2325,Desague doble-bote trampa y ext flex 55cm,189.655169250366
7922,"Desarmador 1/4""x4"" de golpe, mango antiderrapante, estándar",34.4827586206897
7923,"Desarmador 1/4""x4"" de golpe, mango antiderrapante, phillips",34.4827586206897
7102,"Desarmador 1/4""x4"", m. polipropileno, phillips",31.0344836516273
7362,"Desarmador 1/4""x4"", mango polipropileno, estándar, granel",21.5517247580745
7179,"Desarmador 1/4""x4"", mango polipropileno, phillips, granel",21.5517247580745
7924,"Desarmador 1/4""x6"" de golpe, mango antiderrapante, estándar",37.9310344827586
7925,"Desarmador 1/4""x6"" de golpe, mango antiderrapante, phillips",39.6551724137931
6990,"Desarmador 1/4""x6"", m. polipropileno, phillips",33.6206906225962
7094,"Desarmador 1/4""x6"", mango polipropileno, estándar, tarjeta",17.2413793103448
7103,"Desarmador 1/4""x6"", mango polipropileno, phillips, granel",21.5517247580745
6991,"Desarmador 1/4""x8"", m. polipropileno, phillips",36.2068975935652
6955,"Desarmador 1/4""x8"", mango polipropileno, estándar, granel",20.6896551724138
7146,"Desarmador 1/4""x8"", mango polipropileno, phillips, granel",20.6896551724138
7129,"Desarmador 1/8""x4"", mango bimaterial, cabinet",21.5517247580745
7149,"Desarmador 1/8""x4"", mango polipropileno, cabinet, granel",8.62068965517241
7366,"Desarmador 1/8""x6"", mango de acetato, cabinet",21.5517247580745
7133,"Desarmador 1/8""x6"", mango polipropileno, cabinet, granel",10.3448275862069
7368,"Desarmador 1/8""x8"", mango de acetato, cabinet",24.1379317290434
7142,"Desarmador 1/8""x8"", mango polipropileno, cabinet, granel",12.0689655172414
7363,"Desarmador 2 en 1, 3/16"" c/puntas intercambiables, std/phill",17.2413793103448
7106,"Desarmador 3/16""x3"" de golpe,mango de acetato, estándar",37.0689665838881
7167,"Desarmador 3/16""x3"", m. polipropileno, phillips",23.2758627387205
6949,"Desarmador 3/16""x3"", mango polipropileno, estándar, granel",12.0689655172414
7166,"Desarmador 3/16""x3"", mango polipropileno, phillips, granel",12.0689655172414
7090,"Desarmador 3/16""x4"", m. polipropileno, cabinet",23.2758627387205
7371,"Desarmador 3/16""x4"", mango deacetato, cabinet",28.4482766806583
7096,"Desarmador 3/16""x4"", mango polipropileno, cabinet, granel",12.0689655172414
7360,"Desarmador 3/16""x4"", mango polipropileno, estándar, granel",18.9655177871056
7192,"Desarmador 3/16""x4"", mango polipropileno, phillips, granel",13.7931034482759
7101,"Desarmador 3/16""x4"", mango polipropileno, phillips, tarjeta",25.8620697096894
7128,"Desarmador 3/16""x6"", m. polipropileno, phillips",27.5862076903354
7372,"Desarmador 3/16""x6"", mango deacetato, cabinet",30.1724146613043
7091,"Desarmador 3/16""x6"", mango polipropileno, cabinet, granel",13.7931034482759
6951,"Desarmador 3/16""x6"", mango polipropileno, estándar, granel",15.5172413793103
7143,"Desarmador 3/16""x6"", mango polipropileno, phillips, granel",15.5172413793103
7125,"Desarmador 3/16""x8"", m. polipropileno, phillips",28.4482766806583
7374,"Desarmador 3/16""x8"", mango deacetato, cabinet",34.4827596129192
7162,"Desarmador 3/16""x8"", mango polipropileno, cabinet, granel",15.5172413793103
6953,"Desarmador 3/16""x8"", mango polipropileno, estándar, granel",18.1034482758621
7144,"Desarmador 3/16""x8"", mango polipropileno, phillips, granel",18.1034482758621
7384,"Desarmador 4 en 1, 3/16"" y /4""c/puntas intercamb, std/phill",53.448275862069
7198,"Desarmador 5/16""x6"", m. polipropileno, phillips",45.6896564871179
7199,"Desarmador 5/16""x6"", mango polipropileno, estándar, granel",25.8620689655172
6992,"Desarmador 5/16""x6"", mango polipropileno, phillips, granel",25.8620689655172
7926,"Desarmador 5/16""x8"" de golpe,mango antiderrapante, estándar",51.7241379310345
DT-4,Desarmador 6 en 1 con dos puntas dobles,81.8965540806831
8684,"Desarmador bimat estrella #2 1/4 x 4""",86.206899032298
8687,"Desarmador bimat estrella #2, 1/4 x 6""",94.8275889355278
8685,"Desarmador bimat estrella #2, 1/4 x 8""",129.310348548447
8804,"Desarmador bimat plana cuad 1/4 x 4""",94.8275889355278
8816,"Desarmador bimat plana cuad 1/4 x 6""",112.068968741987
8806,"Desarmador bimat plana cuad 5/16 x 6""",98.2758648968197
DG-1/4X10,"Desarmador cabinet, 1/4 x10'",77.5862091290682
DG-1/4X12,"Desarmador cabinet, 1/4 x12'",81.8965540806831
DG-1/8X2-1/2,"Desarmador cabinet, 1/8 x 2-1/2'",34.4827596129192
DG-1/8X3,"Desarmador cabinet, 1/8 x 3'",30.1724146613043
DG-1/8X4,"Desarmador cabinet, 1/8 x 4'",32.7586216322732
DG-1/8X4BP,"Desarmador cabinet, 1/8 x 4', mango Comfort Grip, Pretul",19.8275867774285
DG-1/8X4TP,"Desarmador cabinet, 1/8 x 4', mango PVC, Pretul",18.9655177871056
DG-1/8X6,"Desarmador cabinet, 1/8 x 6'",36.2068975935652
DG-1/8X6BP,"Desarmador cabinet, 1/8 x 6', mango Comfort Grip, Pretul",23.2758627387205
DG-1/8X6TP,"Desarmador cabinet, 1/8 x 6', mango PVC, Pretul",20.6896557677515
DG-1/8X8,"Desarmador cabinet, 1/8 x 8'",34.4827596129192
DG-1/8X8BP,"Desarmador cabinet, 1/8 x 8', mango Comfort Grip, Pretul",25.8620697096894
DG-1/8X8TP,"Desarmador cabinet, 1/8 x 8', mango PVC, Pretul",22.4137937483975
DG-3/16X3,"Desarmador cabinet, 3/16 x 3'",47.4137944677639
DG-3/16X4,"Desarmador cabinet, 3/16 x 4'",49.1379324484099
DG-3/16X4BP,"Desarmador cabinet, 3/16 x 4', mango Comfort Grip, Pretul",25.8620697096894
DG-3/16X4TP,"Desarmador cabinet, 3/16 x 4', mango PVC, Pretul",25.0000007193664
DG-3/16X6,"Desarmador cabinet, 3/16 x 6'",60.3448293226086
DG-3/16X6BP,"Desarmador cabinet, 3/16 x 6', mango Comfort Grip, Pretul",27.5862076903354
DG-3/16X6TP,"Desarmador cabinet, 3/16 x 6', mango PVC, Pretul",25.8620697096894
DG-3/16X8,"Desarmador cabinet, 3/16 x 8'",56.0344843709937
DG-3/16X8BP,"Desarmador cabinet, 3/16 x 8', mango Comfort Grip, Pretul",32.7586216322732
DG-3/16X8TP,"Desarmador cabinet, 3/16 x 8', mango PVC, Pretul",30.1724146613043
DG-1/8X4B,"Desarmador cabinet, mango Comfort Grip, 1/8 x 4'",24.1379317290434
DG-1/8X6B,"Desarmador cabinet, mango Comfort Grip, 1/8 x 6'",25.8620697096894
DG-1/8X8B,"Desarmador cabinet, mango Comfort Grip, 1/8 x 8'",27.5862076903354
DG-3/16X4B,"Desarmador cabinet, mango Comfort Grip, 3/16 x 4'",32.7586216322732
DG-3/16X6B,"Desarmador cabinet, mango Comfort Grip, 3/16 x 6'",37.0689665838881
DG-3/16X8B,"Desarmador cabinet, mango Comfort Grip, 3/16 x 8'",40.5172425451801
DG-1/8X5,"Desarmador cabinet, mango de acetato 1/8 x 5'",38.7931045645341
DG-3/16X5,"Desarmador cabinet, mango de acetato 3/16 x 5'",50.8620704290558
D3508,Desarmador de caja 1/4',60.3448293226086
DJ-3/8P,"Desarmador de caja 3/8"" mango de PVC, Pretul ",56.0344843709937
9255M,Desarmador de caja 5.5mm,103.448278838758
D3510,Desarmador de caja 5/16',60.3448293226086
93E10,desarmador de caja hembra E10,120.689658645217
93E08,desarmador de caja hembra E8,113.793106722633
9210M,Desarmador de caja mm 10,118.965520664571
9211M,Desarmador de caja mm 11,129.310348548447
9212M,Desarmador de caja mm 12,139.655176432323
9213M,Desarmador de caja mm 13,146.551728354907
9204M,Desarmador de caja mm 4,99.1379338871427
9205M,Desarmador de caja mm 5,99.1379338871427
9206M,Desarmador de caja mm 6,103.448278838758
9207M,Desarmador de caja mm 7,106.034485809727
9208M,Desarmador de caja mm 8,110.344830761341
9209M,Desarmador de caja mm 9,112.068968741987
93E11,desarmador de caja torx hembra E11,142.241383403292
93E12,desarmador de caja torx hembra E12,150.862073306522
93E14,desarmador de caja torx hembra E14,157.758625229105
93E05,desarmador de caja torx hembra E5,94.8275889355278
93E06,desarmador de caja torx hembra E6,110.344830761341
93E07,desarmador de caja torx hembra E7,113.793106722633
DJ-1/2,"Desarmador de caja, mango de acetato, 1/2'",64.6551742742235
DJ-1/4,"Desarmador de caja, mango de acetato, 1/4'",81.8965540806831
DJ-3/16,"Desarmador de caja, mango de acetato, 3/16'",64.6551742742235
DJ-3/8,"Desarmador de caja, mango de acetato, 3/8'",71.5517261968074
DJ-5/16,"Desarmador de caja, mango de acetato, 5/16'",81.8965540806831
DJ-7.16,"Desarmador de caja, mango de acetato, 7/16'",64.6551742742235
GO-1/4X4C,"Desarmador de golpe, 1/4X4', de cruz",90.5172439839129
GO-1/4X4P,"Desarmador de golpe, 1/4X4', plano",106.034485809727
GO-1/4X6C,"Desarmador de golpe, 1/4X6', de cruz",99.1379338871427
GO-1/4X6P,"Desarmador de golpe, 1/4X6', plano",112.068968741987
GO-3/16X3C,"Desarmador de golpe, 3/16X3', de cruz",64.6551742742235
GO-3/16X3P,"Desarmador de golpe, 3/16X3', plano",64.6551742742235
GO-5/16X8C,"Desarmador de golpe, 5/16X8', de cruz",137.931038451677
8096,"Desarmador de joyero c/20 puntas, jgo 22 pz",120.689658645217
8095,"Desarmador de joyero c/30 puntas, jgo 32 pz",146.551728354907
JOY-16,Desarmador de joyero con 16 puntas,112.068965517241
JOY-12,"Desarmador de joyero multi puntas 12 en 1, truper",94.8275889355278
JOY-Y03,Desarmador de precisión punta triwing Y000 mango ergonómico,25.8620697096894
DP-1/4X1-1/2B,"Desarmador estrella # 2,  1-1/2'",33.6206906225962
DP-1/4X4B,"Desarmador estrella # 2, 1/4 x 4",50.8620704290558
DP-1/4X6B,"Desarmador estrella # 2, 1/4 x 6'",44.827587496795
DP-1/4X8B,"Desarmador estrella # 2, 1/4 x 8'",47.4137944677639
DP-1/4X1-1/2TP,Desarmador estrella 1/4 x 1-1/2',23.2758627387205
DP-1/4X4TP,Desarmador estrella 1/4 x 4',34.4827596129192
DP-1/4X6TP,Desarmador estrella 1/4 x 6',38.7931045645341
DP-1/4X8TP,Desarmador estrella 1/4 x 8',45.6896564871179
DP-3/16X3TP,Desarmador estrella 3/16 x 3',21.5517247580745
DP-3/16X4TP,Desarmador estrella 3/16 x 4',28.4482766806583
DP-3/16X6TP,Desarmador estrella 3/16 x 6',26.7241387000124
DP-5/16X6TP,Desarmador estrella 5/16 x 6',56.0344843709937
9488,"Desarmador estrella no. 2, 1/4 x 12""",163.793108161366
8749,"Desarmador mini tipo matracac/6 puntas dobles, jgo 7 pz",50
DMP-33,"Desarmador multipunta, con 33 puntas",150.862073306522
D-4769,Desarmador para dados cuadro  1/4',84.482761051652
D353,"Desarmador phillips #2 b. redondo 1/4 x 12""",68.9655192258384
7378,"Desarmador phillips 1/4""x4"", mango acetato",33.6206906225962
7380,"Desarmador phillips 1/4""x6"", mango acetato",38.7931045645341
7381,"Desarmador phillips 1/4""x8"", mango acetato",45.6896564871179
7365,"Desarmador phillips 1/8""x4"", mango acetato",21.5517247580745
7367,"Desarmador phillips 1/8""x6"",mango acetato",23.2758627387205
7369,"Desarmador phillips 3/16""x3"", mango acetato",27.5862076903354
7375,"Desarmador phillips 3/16""x8"", mango acetato",32.7586216322732
7119,"Desarmador phillips golpe 1/4""x6""",48.2758634580869
7118,"Desarmador phillips golpe1/4""x4""",45.6896564871179
7114,"Desarmador phillips golpe3/16""x3""",36.2068975935652
DP-1/4X1-1/2BP,"Desarmador Phillips, 1/4x1-1/2', mango bicolor, Pretul",25.8620697096894
7373,"Desarmador philllips 3/16""x6"", mango acetato",30.1724146613043
7376,"Desarmador plano 1/4""x1 1/2"", mango acetato",25.8620697096894
7377,"Desarmador plano 1/4""x4"", mango acetato",33.6206906225962
7379,"Desarmador plano 1/4""x6"", mango acetato",38.7931045645341
7093,"Desarmador plano 1/4""x6"", mango poliprop.",30.1724146613043
6956,"Desarmador plano 1/4""x8"", mango poliprop.",32.7586216322732
6950,"Desarmador plano 3/16""x3"", mango poliprop.",21.5517247580745
7370,"Desarmador plano 3/16""x4"", mango acetato",27.5862076903354
7361,"Desarmador plano 3/16""x4"", mango poliprop.",23.2758627387205
6952,"Desarmador plano 3/16""x6"", mango poliprop.",25.0000007193664
6954,"Desarmador plano 3/16""x8"", mango poliprop.",25.8620697096894
7383,"Desarmador plano 5/16""x10"", mango acetato",68.9655192258384
7382,"Desarmador plano 5/16""x6"", mango acetato",53.4482774000248
7097,"Desarmador plano 5/16""x6"", mango poliprop.",42.241380525826
D336,"desarmador plano cabinet s300 1/4 x 12""",68.9655192258384
7108,"Desarmador plano golpe 1/4""x6""",48.2758634580869
7107,"Desarmador plano golpe1/4""x4""",44.827587496795
6575,"desarmador plano mango ergonomico 1/4 x 6""",30.1724146613043
6577,"desarmador plano mango ergonomico 5/16 x 6""",43.103449516149
DR-1/4X1-1/2B,"Desarmador plano, 1/4 x 1-1/2'",32.7586216322732
DR-1/4X1-1/2TP,"Desarmador plano, 1/4 x 1-1/2'",23.2758627387205
DR-1/4X4B,"Desarmador plano, 1/4 x 4'",46.5517254774409
DR-1/4X4TP,"Desarmador plano, 1/4 x 4'",34.4827596129192
DR-1/4X6TP,"Desarmador plano, 1/4 x 6'",38.7931045645341
DR-1/4X8TP,"Desarmador plano, 1/4 x 8'",43.103449516149
DR-1/4X6BP,"Desarmador plano, 1/4x6', mango Comfort Grip, Pretul",31.0344836516273
DR-1/4X8BP,"Desarmador plano, 1/4x8', mango Comfort Grip",37.0689665838881
DR-3/16X3TP,"Desarmador plano, 3/16 x 3'",21.5517247580745
DR-3/16X3BP,"Desarmador plano, 3/16 x 3', mgo Comfort Grip, Pretul",21.5517247580745
DR-3/16X4B,"Desarmador plano, 3/16 x 4'",38.7931045645341
DR-3/16X4TP,"Desarmador plano, 3/16 x 4'",27.5862076903354
DR-3/16X6TP,"Desarmador plano, 3/16 x 6'",30.1724146613043
DR-3/16X4BP,"Desarmador plano, 3/16x4', mgo Comfort Grip, Pretul",24.1379317290434
DR-3/16X6BP,"Desarmador plano, 3/16x6', mgo Comfort Grip, Pretul",25.8620697096894
DR-5/16X6B,"Desarmador plano, 5/16 x 6'",60.3448293226086
DR-5/16X6TP,"Desarmador plano, 5/16 x 6'",55.1724153806707
DR-5/16X6BP,"Desarmador plano, 5/16 x 6', mango Comfort Grip, Pretul",43.103449516149
DC-1/4X3,"Desarmador plano, barra cuadrada, mango acetato, 1/4 x 3'",56.0344843709937
DC-1/4X4,"Desarmador plano, barra cuadrada, mango acetato, 1/4 x 4'",56.0344843709937
DC-1/4X6,"Desarmador plano, barra cuadrada, mango acetato, 1/4 x 6'",62.9310362935775
DC-1/4X9,"Desarmador plano, barra cuadrada, mango acetato, 1/4 x 9'",68.9655192258384
DC-3/8X10,"Desarmador plano, barra cuadrada, mango acetato, 3/8 x 10'",137.931047072367
DC-3/8X12,"Desarmador plano, barra cuadrada, mango acetato, 3/8 x 12'",142.241383403292
DC-3/8X8,"Desarmador plano, barra cuadrada, mango acetato, 3/8 x 8'",125.000003596832
DC-5/16X10,"Desarmador plano, barra cuadrada, mango acetato, 5/16 x 10'",86.206899032298
DC-5/16X5,"Desarmador plano, barra cuadrada, mango acetato, 5/16 x 5'",77.5862091290682
DC-5/16X6,"Desarmador plano, barra cuadrada, mango acetato, 5/16 x 6'",90.5172439839129
GO-5/16X8P,"Desarmador plano, de golpe, barra cuadrada, 5/16 x 8'",142.241383403292
DR-1/4X1-1/2,"Desarmador plano, mango de acetato, 1/4 x 1-1/2'",47.4137944677639
DR-1/4X4,"Desarmador plano, mango de acetato, 1/4 x 4'",64.6551742742235
